STATEFP,GEOID,NAME,CDP02_92E,OBJECTID,NCESID,STATEABBREV
26,2622200,Ludington Area School District,1140,6307,2622200,MI
26,2622260,Mackinaw City Public Schools,100,6309,2622260,MI
26,2622290,Madison Public Schools,945,6310,2622290,MI
26,2622320,Madison School District,555,6311,2622320,MI
26,2622350,Mancelona Public Schools,635,6312,2622350,MI
26,2622380,Manchester Community Schools,550,6313,2622380,MI
26,2622410,Manistee Area Schools,780,6314,2622410,MI
26,2622470,Manistique Area Schools,560,6315,2622470,MI
26,2622500,Manton Consolidated Schools,455,6316,2622500,MI
26,2622620,Maple Valley Schools,735,6317,2622620,MI
26,2622740,Marcellus Community Schools,415,6318,2622740,MI
26,2622800,Marion Public Schools,335,6319,2622800,MI
26,2622860,Marlette Community Schools,515,6320,2622860,MI
26,2622970,Marshall Public Schools,1190,6321,2622970,MI
26,2622980,Martin Public Schools,330,6322,2622980,MI
26,2623040,Marysville Public Schools,1230,6323,2623040,MI
26,2623070,Mason Public Schools,1740,6324,2623070,MI
26,2623100,Mason Consolidated Schools,560,6325,2623100,MI
26,2623130,Mason County Central Schools,680,6326,2623130,MI
26,2623160,Mason County Eastern District,330,6327,2623160,MI
26,2623250,Mattawan Consolidated School,2055,6328,2623250,MI
26,2623280,Mayville Community School District,535,6329,2623280,MI
26,2623310,McBain Rural Agricultural Schools,450,6330,2623310,MI
26,2623460,Melvindale-North Allen Park School District,1450,6331,2623460,MI
26,2623490,Memphis Community Schools,515,6332,2623490,MI
26,2623520,Mendon Community School District,315,6333,2623520,MI
26,2623550,Menominee Area Public Schools,975,6334,2623550,MI
26,2623580,Meridian Public Schools,875,6335,2623580,MI
26,2623610,Merrill Community Schools,555,6336,2623610,MI
26,2623670,Mesick Consolidated Schools,475,6337,2623670,MI
26,2623790,Michigan Center School District,730,6338,2623790,MI
26,2623820,Midland Public Schools,4880,6339,2623820,MI
26,2623830,Mid Peninsula School District,125,6340,2623830,MI
26,2623850,Milan Area Schools,1305,6341,2623850,MI
26,2623910,Millington Community Schools,685,6342,2623910,MI
26,2624000,Mio-AuSable Schools,360,6343,2624000,MI
26,2624120,Mona Shores Public School District,1720,6344,2624120,MI
26,2624150,Monroe Public Schools,4025,6345,2624150,MI
26,2624180,Montague Area Public Schools,840,6346,2624180,MI
26,2624420,Montrose Community Schools,710,6347,2624420,MI
26,2624570,Morenci Area Schools,430,6348,2624570,MI
26,2624600,Morley Stanwood Community Schools,845,6349,2624600,MI
26,2624630,Morrice Area Schools,510,6350,2624630,MI
26,2624690,Mount Clemens Community School District,1985,6351,2624690,MI
26,2624720,Mount Morris Consolidated School District,950,6352,2624720,MI
26,2624750,Mount Pleasant City School District,2645,6353,2624750,MI
26,2624810,Munising Public Schools,245,6354,2624810,MI
26,2624840,Muskegon City School District,3565,6355,2624840,MI
26,2624870,Muskegon Heights School District,1250,6356,2624870,MI
26,2624960,Napoleon Community Schools,885,6357,2624960,MI
26,2625020,Negaunee Public Schools,805,6358,2625020,MI
26,2625140,New Buffalo Area School District,280,6359,2625140,MI
26,2625230,New Haven Community Schools,1755,6360,2625230,MI
26,2625290,New Lothrop Area Public School,325,6361,2625290,MI
26,2625320,Newaygo Public School District,920,6362,2625320,MI
26,2625350,Tahquamenon Area Schools,470,6363,2625350,MI
26,2625400,N.I.C.E. Community Schools,520,6364,2625400,MI
26,2625560,Niles Community School District,2240,6365,2625560,MI
26,2625650,North Adams-Jerome Schools,275,6366,2625650,MI
26,2625680,North Branch Area Schools,1050,6367,2625680,MI
26,2625740,Grosse Pointe Public Schools,4760,6368,2625740,MI
26,2625780,North Huron School District,310,6369,2625780,MI
26,2625800,North Muskegon Public Schools,360,6370,2625800,MI
26,2625920,Northport Public School District,140,6371,2625920,MI
26,2625950,Northview Public School District,1705,6372,2625950,MI
26,2625980,Northville Public Schools,4040,6373,2625980,MI
26,2626010,Northwest School District,1700,6374,2626010,MI
26,2626040,Norway-Vulcan Area Schools,470,6375,2626040,MI
26,2626130,Novi Community School District,4010,6376,2626130,MI
26,2626190,Oak Park City School District,1890,6377,2626190,MI
26,2626220,Oakridge Public Schools,1110,6378,2626220,MI
26,2626280,Okemos Public Schools,2165,6379,2626280,MI
26,2626370,Olivet Community Schools,660,6380,2626370,MI
26,2626400,Onaway Area Community School District,385,6381,2626400,MI
26,2626490,Onekama Consolidated Schools,165,6382,2626490,MI
26,2626520,Onsted Community Schools,835,6383,2626520,MI
26,2626550,Ontonagon Area Schools,260,6384,2626550,MI
26,2626760,Orchard View Schools,1140,6385,2626760,MI
26,2626940,Dollar Bay-Tamarack City Area Schools,145,6386,2626940,MI
26,2626970,Oscoda Area Schools,870,6387,2626970,MI
26,2627060,Otsego Public Schools,1310,6388,2627060,MI
26,2627150,Ovid-Elsie Area Schools,880,6389,2627150,MI
26,2627180,Owendale-Gagetown Area Schools,135,6390,2627180,MI
26,2627210,Owosso Public Schools,2165,6391,2627210,MI
26,2627240,Oxford Area Community Schools,2500,6392,2627240,MI
26,2627420,Parchment School District,880,6393,2627420,MI
26,2627660,Paw Paw Public School District,1245,6394,2627660,MI
26,2627690,Peck Community School District,195,6395,2627690,MI
26,2627720,Pellston Public Schools,490,6396,2627720,MI
26,2627810,Pennfield School District,850,6397,2627810,MI
26,2627840,Pentwater Public School District,195,6398,2627840,MI
26,2627900,Perry Public School District,895,6399,2627900,MI
26,2627930,Public Schools of Petoskey,1455,6400,2627930,MI
26,2627960,Pewamo-Westphalia Community School District,325,6401,2627960,MI
26,2628020,Pickford Public Schools,180,6402,2628020,MI
26,2628140,Pinckney Community Schools,2275,6403,2628140,MI
26,2628170,Pinconning Area Schools,1010,6404,2628170,MI
26,2628200,Pine River Area Schools,700,6405,2628200,MI
26,2628500,Pittsford Area Schools,200,6406,2628500,MI
26,2628530,Plainwell Community Schools,1620,6407,2628530,MI
26,2628560,Plymouth-Canton Community Schools,11410,6408,2628560,MI
26,2628740,Pontiac City School District,6860,6409,2628740,MI
26,2628830,Port Huron Area School District,5990,6411,2628830,MI
26,2628890,Houghton-Portage Township Schools,450,6412,2628890,MI
26,2628950,Portage Public Schools,5000,6413,2628950,MI
26,2629120,Portland Public School District,1185,6414,2629120,MI
26,2629130,Posen Consolidated School District,125,6415,2629130,MI
26,2629160,Potterville Public Schools,570,6416,2629160,MI
26,2629220,North Central Area Schools,240,6417,2629220,MI
26,2629250,Quincy Community School District,690,6418,2629250,MI
26,2629340,Rapid River Public Schools,245,6419,2629340,MI
26,2629370,Ravenna Public Schools,565,6420,2629370,MI
26,2629400,Reading Community Schools,400,6421,2629400,MI
26,2629460,Redford Union School District,2045,6422,2629460,MI
26,2629490,Reed City Area Public Schools,815,6423,2629490,MI
26,2629520,Reese Public Schools,435,6424,2629520,MI
26,2629540,Reeths-Puffer Schools,1920,6425,2629540,MI
26,2629580,Republic-Michigamme Schools,75,6426,2629580,MI
26,2629670,Richmond Community Schools,1100,6427,2629670,MI
26,2629760,River Rouge School District,945,6428,2629760,MI
26,2629790,River Valley School District,515,6429,2629790,MI
26,2629910,Riverview Community School District,960,6430,2629910,MI
26,2629940,Rochester Community School District,8865,6431,2629940,MI
26,2630030,Rockford Public Schools,4635,6432,2630030,MI
26,2630060,Rogers City Area Schools,365,6433,2630060,MI
26,2630090,Romeo Community Schools,3280,6434,2630090,MI
26,2630120,Romulus Community Schools,2685,6435,2630120,MI
26,2630210,Roseville Community Schools,4025,6436,2630210,MI
26,2630300,Royal Oak City School District,3215,6437,2630300,MI
26,2630360,Rudyard Area Schools,555,6438,2630360,MI
26,2630390,Saginaw City School District,5390,6439,2630390,MI
26,2630450,Saginaw Township Community Schools,2875,6440,2630450,MI
26,2630480,North Dickinson County Schools,145,6441,2630480,MI
26,2630660,Saline Area Schools,2825,6442,2630660,MI
26,2630780,Sand Creek Community Schools,315,6443,2630780,MI
26,2630840,Sandusky Community School District,480,6444,2630840,MI
26,2630930,Saranac Community Schools,650,6445,2630930,MI
26,2630960,Saugatuck Public Schools,345,6446,2630960,MI
26,2630990,Sault Ste. Marie Area Schools,1590,6447,2630990,MI
26,2631020,Schoolcraft Community Schools,510,6448,2631020,MI
26,2631320,Shelby Public Schools,835,6449,2631320,MI
26,2631380,Shepherd Public School District,835,6450,2631380,MI
26,2632220,South Lake Schools,1275,6451,2632220,MI
26,2632250,South Lyon Community Schools,4765,6452,2632250,MI
26,2632280,South Redford School District,1960,6453,2632280,MI
26,2632300,South Haven Public Schools,1150,6454,2632300,MI
26,2632310,Southfield Public School District,5390,6455,2632310,MI
26,2632340,Southgate Community School District,2065,6456,2632340,MI
26,2632370,Sparta Area Schools,1460,6457,2632370,MI
26,2632550,Spring Lake Public Schools,1410,6458,2632550,MI
26,2632610,Springport Public Schools,565,6459,2632610,MI
26,2632640,St. Charles Community Schools,525,6460,2632640,MI
26,2632670,Lake Shore Public Schools,1865,6461,2632670,MI
26,2632820,St. Johns Public Schools,1885,6462,2632820,MI
26,2632850,St. Joseph Public Schools,1280,6463,2632850,MI
26,2632880,St. Louis Public Schools,690,6464,2632880,MI
26,2632910,West Iron County Public Schools,475,6465,2632910,MI
26,2632940,Standish-Sterling Community School District,930,6466,2632940,MI
26,2633000,Stephenson Area Public Schools,405,6467,2633000,MI
26,2633030,Stockbridge Community Schools,805,6468,2633030,MI
26,2633090,Sturgis Public Schools,1775,6469,2633090,MI
26,2633120,Summerfield School District,435,6470,2633120,MI
26,2633360,Suttons Bay Public Schools,430,6471,2633360,MI
26,2633410,Swan Valley School District,755,6472,2633410,MI
26,2633420,Swartz Creek Community Schools,2220,6473,2633420,MI
26,2633510,Tawas Area Schools,665,6474,2633510,MI
26,2633540,Taylor School District,6275,6475,2633540,MI
26,2633720,Tecumseh Public Schools,1645,6476,2633720,MI
26,2633750,Tekonsha Community Schools,190,6477,2633750,MI
26,2633810,Thornapple Kellogg School District,1680,6478,2633810,MI
26,2633840,Three Rivers Community Schools,1805,6479,2633840,MI
26,2633870,Traverse City Area Public Schools,6075,6480,2633870,MI
26,2633900,Trenton Public Schools,1605,6481,2633900,MI
26,2633930,Tri County Area Schools,1375,6482,2633930,MI
26,2634260,Troy School District,7115,6483,2634260,MI
26,2634380,Ubly Community Schools,295,6484,2634380,MI
26,2634410,Union City Community Schools,580,6485,2634410,MI
26,2634440,Unionville-Sebewaing Area School District,420,6486,2634440,MI
26,2634470,Utica Community Schools,16455,6487,2634470,MI
26,2634560,Van Buren Public Schools,3975,6488,2634560,MI
26,2634620,Vanderbilt Area Schools,125,6489,2634620,MI
26,2634650,Vandercook Lake Public Schools,480,6490,2634650,MI
26,2634680,Van Dyke Public Schools,2025,6491,2634680,MI
26,2634710,Vassar Public Schools,770,6492,2634710,MI
26,2634920,Vestaburg Community Schools,320,6493,2634920,MI
26,2634950,Vicksburg Community Schools,1680,6494,2634950,MI
26,2635010,Wakefield-Marenisco School District,150,6495,2635010,MI
26,2635040,Waldron Area Schools,185,6496,2635040,MI
26,2635130,Walkerville Rural Community School District,125,6497,2635130,MI
26,2635160,Walled Lake Consolidated Schools,9015,6498,2635160,MI
26,2635190,Warren Consolidated Schools,9310,6499,2635190,MI
26,2635220,Warren Woods Public Schools,2035,6500,2635220,MI
26,2635310,Waterford School District,6315,6501,2635310,MI
26,2635340,Watersmeet Township School District,75,6502,2635340,MI
26,2635460,Watervliet School District,630,6503,2635460,MI
26,2635520,Waverly Community Schools,1765,6504,2635520,MI
26,2635550,Wayland Union Schools,1780,6505,2635550,MI
26,2635730,Webberville Community Schools,395,6506,2635730,MI
26,2635820,West Bloomfield School District,2515,6507,2635820,MI
26,2635850,West Branch-Rose City Area Schools,1275,6508,2635850,MI
26,2635910,West Ottawa Public School District,5105,6509,2635910,MI
26,2635940,Western School District,1230,6510,2635940,MI
26,2635970,Westwood Heights Schools,570,6511,2635970,MI
26,2636060,White Cloud Public Schools,645,6512,2636060,MI
26,2636120,White Pigeon Community Schools,515,6513,2636120,MI
26,2636270,Whiteford Agricultural School District,300,6515,2636270,MI
26,2636300,Whitehall School District,1370,6516,2636300,MI
26,2636330,Whitmore Lake Public Schools,695,6517,2636330,MI
26,2636390,Whittemore-Prescott Area Schools,475,6518,2636390,MI
26,2636420,Williamston Community Schools,845,6519,2636420,MI
26,2636480,Wolverine Community Schools,240,6520,2636480,MI
26,2636485,Woodhaven-Brownstown School District,3010,6521,2636485,MI
26,2636540,Wyandotte City School District,2115,6522,2636540,MI
26,2636570,Wyoming Public Schools,2935,6523,2636570,MI
26,2636600,Yale Public Schools,1000,6524,2636600,MI
26,2636630,Ypsilanti Community Schools,4050,6525,2636630,MI
26,2636660,Zeeland Public Schools,2835,6526,2636660,MI
29,2903040,Altenburg 48 School District,75,1655,2903040,MO
29,2904110,Avilla R-XIII School District,135,1657,2904110,MO
29,2904590,Belleview R-III School District,150,1658,2904590,MO
29,2905190,Blackwater R-II School District,75,1659,2905190,MO
29,2906540,Callao C-8 School District,80,1661,2906540,MO
29,2907320,Nell Holcomb R-IV School District,255,1662,2907320,MO
29,2908790,Livingston County R-III School District,85,1664,2908790,MO
29,2909090,Clarksburg C-2 School District,65,1665,2909090,MO
29,2910650,North Wood R-IV School District,180,1668,2910650,MO
29,2910710,Dent-Phelps R-III School District,295,1669,2910710,MO
29,2911040,Plainview R-VIII School District,95,1671,2911040,MO
29,2911160,East Lynne 40 School District,75,1672,2911160,MO
29,2911850,Fairview R-XI School District,360,1673,2911850,MO
29,2912450,Spring Bluff R-XV School District,195,1674,2912450,MO
29,2912480,Strain-Japan R-XVI School District,85,1675,2912480,MO
29,2912510,Franklin County R-II School District,120,1676,2912510,MO
29,2912720,Gasconade C-4 School District,60,1677,2912720,MO
29,2913260,Green Forest R-II School District,160,1679,2913260,MO
29,2915060,Junction Hill C-12 School District,225,1682,2915060,MO
29,2915180,Glenwood R-VIII School District,225,1683,2915180,MO
29,2915210,Howell Valley R-I School District,180,1684,2915210,MO
29,2916230,Jefferson County R-VII School District,735,1686,2916230,MO
29,2916470,Kelso C-7 School District,85,1687,2916470,MO
29,2916710,Kirbyville R-VI School District,335,1689,2916710,MO
29,2919200,Lonedell R-XIV School District,430,1693,2919200,MO
29,2920880,Middle Grove C-1 School District,25,1697,2920880,MO
29,2921150,High Point R-III School District,55,1700,2921150,MO
29,2921180,Moniteau County R-V School District,80,1701,2921180,MO
29,2923040,Oak Hill R-I School District,180,1703,2923040,MO
29,2923790,Pemiscot County R-III School District,145,1705,2923790,MO
29,2925080,Phelps County R-III School District,180,1707,2925080,MO
29,2926040,Raymondville R-VII School District,110,1708,2926040,MO
29,2926370,Richards R-V School District,390,1710,2926370,MO
29,2927330,Hardeman R-X School District,60,1714,2927330,MO
29,2928770,Spickard R-II School District,35,1718,2928770,MO
